Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Last Name,Segment,City Type,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-000149,08-11-2023,12-11-2023,Same Day,CUST-00075,Rohan,Das,Corporate,Tier 1,North,Delhi,587542.0,Grocery,Staples,2075.01,5.0,0.5,230.43
ORD-000150,23-12-2021,26-12-2021,Standard Class,CUST-00460,Sai,Das,Consumer,Tier 1,North,Haryana,845887.0,Grocery,Staples,1390.87,4.0,0.15,317.41
ORD-000151,14-05-2021,15-05-2021,Same Day,CUST-00588,Saanvi,Sharma,Corporate,Tier 2,North,Rajasthan,736257.0,Electronics,Mobiles,25189.55,1.0,0.05,7105.89
ORD-000152,13-09-2021,20-09-2021,Second Class,CUST-00093,Myra,Nair,Corporate,Tier 2,East,Jharkhand,437425.0,Clothing,Kidswear,1943.06,3.0,0.0,135.06
ORD-000153,06-10-2021,08-10-2021,First Class,CUST-00276,Ishaan,Gupta,Consumer,Tier 2,North,Rajasthan,333973.0,Grocery,Snacks,715.1,2.0,0.05,152.2
ORD-000154,07-01-2022,11-01-2022,Same Day,CUST-00556,Rohan,Verma,Consumer,Village,North,Rajasthan,356849.0,Clothing,Kidswear,1573.53,1.0,0.5,202.97
ORD-000155,22-10-2022,29-10-2022,Standard Class,CUST-00135,Rohan,Singh,SMB,Tier 1,South,Andhra Pradesh,456585.0,Furniture,Chairs,3454.03,1.0,0.5,271.9
ORD-000156,24-03-2019,30-03-2019,Same Day,CUST-00493,Kavya,Menon,Consumer,Tier 1,East,Bihar,419075.0,Electronics,Mobiles,54885.91,4.0,0.3,10979.36
ORD-000157,17-06-2020,21-06-2020,Second Class,CUST-00448,Kavya,Gupta,Corporate,Tier 1,West,Maharashtra,744791.0,Grocery,Beverages,1274.36,5.0,0.0,87.28
ORD-000158,11-03-2020,15-03-2020,,CUST-00599,Sai,Reddy,Consumer,Tier 1,West,Gujarat,889405.0,Furniture,Furnishings,23495.23,4.0,0.05,4040.14
ORD-000159,30-12-2019,01-01-2020,Same Day,CUST-00149,Kavya,Sharma,Corporate,Tier 1,West,Goa,362009.0,Electronics,Accessories,34039.59,2.0,0.1,1739.24
ORD-000160,16-03-2023,19-03-2023,Second Class,CUST-00362,Reyansh,Verma,Corporate,Tier 1,West,Madhya Pradesh,682670.0,Furniture,Chairs,15937.6,2.0,0.5,1220.86
ORD-000161,12-05-2022,19-05-2022,Same Day,CUST-00466,Krishna,Iyer,Consumer,Tier 2,East,Odisha,185110.0,Grocery,Staples,1236.53,4.0,0.0,326.34
ORD-000162,14-05-2019,16-05-2019,Standard Class,CUST-00250,Aadhya,Reddy,SMB,Tier 2,West,Gujarat,670835.0,Clothing,Footwear,2187.71,2.0,0.3,249.73
ORD-000163,30-09-2020,02-10-2020,Same Day,CUST-00404,Aadhya,Verma,SMB,Village,East,Jharkhand,787341.0,Grocery,Beverages,1186.76,2.0,0.1,253.55
ORD-000164,05-07-2021,07-07-2021,Standard Class,CUST-00186,Aarav,Reddy,SMB,Tier 1,East,West Bengal,276577.0,Grocery,Staples,1968.49,5.0,0.1,232.67
ORD-000165,05-02-2021,08-02-2021,Same Day,CUST-00236,Diya,Gupta,Corporate,Tier 1,West,Madhya Pradesh,403998.0,Electronics,Laptops,30823.73,2.0,0.5,3155.12
ORD-000166,02-12-2022,09-12-2022,Standard Class,CUST-00367,Isha,Patel,Corporate,Village,South,Andhra Pradesh,801822.0,Grocery,Household,1304.28,2.0,0.05,267.45
ORD-000167,03-12-2019,09-12-2019,First Class,CUST-00437,Myra,Gupta,SMB,Tier 1,South,Andhra Pradesh,861827.0,Furniture,Chairs,11077.39,1.0,0.05,3121.84
ORD-000168,09-03-2020,15-03-2020,Standard Class,CUST-00024,Myra,Patel,Corporate,Tier 1,South,Andhra Pradesh,486742.0,Grocery,Snacks,1464.15,5.0,0.1,176.11
ORD-000169,02-06-2022,06-06-2022,Same Day,CUST-00253,Diya,Bose,Corporate,Tier 1,South,Karnataka,365021.0,Clothing,Footwear,1346.25,1.0,0.2,222.14
ORD-000170,20-11-2021,26-11-2021,Same Day,CUST-00441,Ishaan,Mukherjee,Consumer,Tier 1,North,Punjab,428350.0,Grocery,Household,2858.86,5.0,0.3,461.21
ORD-000171,03-04-2023,05-04-2023,First Class,CUST-00340,Saanvi,Menon,SMB,Tier 2,West,Maharashtra,739482.0,Clothing,Kidswear,5283.84,3.0,0.3,267.47
ORD-000172,28-03-2021,02-04-2021,Second Class,CUST-00426,Meera,Singh,SMB,Tier 1,South,Telangana,276094.0,Electronics,Cameras,51745.89,4.0,0.15,12728.62
ORD-000173,11-12-2019,12-12-2019,Same Day,CUST-00388,Reyansh,Sharma,Consumer,Tier 2,West,Goa,172109.0,Electronics,Laptops,68887.67,5.0,0.0,7401.64
ORD-000174,20-09-2022,24-09-2022,Second Class,CUST-00526,Aarav,Gupta,SMB,Tier 1,East,Bihar,398180.0,Grocery,Staples,1605.35,4.0,0.1,132.86
ORD-000175,09-12-2023,13-12-2023,Same Day,CUST-00142,Isha,Reddy,SMB,Tier 1,South,Telangana,298952.0,Electronics,Mobiles,50721.98,2.0,0.05,11028.17
ORD-000176,11-04-2022,18-04-2022,Same Day,CUST-00308,Kavya,Nair,Consumer,Tier 2,West,Goa,475288.0,Furniture,Storage,13124.65,2.0,0.5,544.56
ORD-000177,22-10-2023,27-10-2023,First Class,CUST-00486,Vihaan,Patel,SMB,Village,North,Uttar Pradesh,846383.0,Grocery,Staples,579.59,1.0,0.05,68.31
ORD-000178,06-02-2022,11-02-2022,Standard Class,CUST-00557,Ishaan,Reddy,Corporate,Village,West,Goa,761156.0,Grocery,Beverages,473.13,1.0,0.0,76.38
ORD-000179,27-01-2021,28-01-2021,Second Class,CUST-00295,Krishna,Patel,SMB,Tier 2,East,West Bengal,265303.0,Grocery,Snacks,822.57,2.0,0.05,86.85
ORD-000180,30-01-2022,06-02-2022,First Class,CUST-00013,Priya,Menon,Consumer,Tier 2,South,Kerala,803025.0,Grocery,Snacks,1055.14,2.0,0.3,126.99
ORD-000181,25-05-2020,27-05-2020,First Class,CUST-00595,Vihaan,Sharma,Corporate,Tier 2,South,Telangana,714812.0,Furniture,Chairs,47900.47,4.0,0.2,7115.31
ORD-000182,25-08-2019,28-08-2019,First Class,CUST-00019,Vivaan,Chatterjee,Corporate,Tier 2,East,Bihar,438428.0,Furniture,Tables,12061.8,5.0,0.5,1390.39
ORD-000183,05-06-2022,12-06-2022,First Class,CUST-00048,Aarav,Das,Corporate,Tier 2,South,Andhra Pradesh,326383.0,Furniture,Storage,4673.19,1.0,0.1,1012.03
ORD-000184,13-11-2020,19-11-2020,Second Class,CUST-00392,Aditya,Singh,Corporate,Village,North,Delhi,523198.0,Grocery,Snacks,599.43,4.0,0.2,69.28
ORD-000185,06-02-2020,09-02-2020,Same Day,CUST-00267,Saanvi,Gupta,SMB,Tier 2,South,Karnataka,664994.0,Clothing,Womenswear,7947.85,5.0,0.2,920.95
ORD-000186,09-10-2021,12-10-2021,Second Class,CUST-00017,Diya,Patel,Corporate,Tier 1,East,West Bengal,635378.0,Electronics,Cameras,29252.75,2.0,0.15,724.54
ORD-000187,29-12-2023,03-01-2024,Second Class,CUST-00491,Arjun,Chatterjee,Consumer,Tier 2,South,Tamil Nadu,862342.0,Electronics,Accessories,45671.3,3.0,0.0,6420.04
ORD-000188,02-06-2020,09-06-2020,Same Day,CUST-00431,Krishna,Singh,Consumer,Tier 1,East,Odisha,764345.0,Grocery,Beverages,335.31,2.0,0.0,32.04
ORD-000189,12-08-2021,18-08-2021,First Class,CUST-00290,Isha,Verma,Corporate,Tier 1,East,Jharkhand,348850.0,Clothing,Kidswear,487.19,5.0,0.2,75.12
ORD-000190,05-03-2020,09-03-2020,Same Day,CUST-00116,Kavya,Das,Consumer,Village,South,Andhra Pradesh,467123.0,Grocery,Snacks,340.66,1.0,0.05,39.3
ORD-000191,29-04-2023,01-05-2023,Second Class,CUST-00018,Aditya,Patel,SMB,Tier 2,East,Odisha,343928.0,Furniture,Furnishings,11114.98,2.0,0.0,1773.22
ORD-000192,16-11-2019,19-11-2019,First Class,CUST-00397,Arjun,Menon,Corporate,Tier 1,South,Telangana,299182.0,Grocery,Household,583.06,2.0,0.5,85.85
ORD-000193,05-12-2021,07-12-2021,Second Class,CUST-00392,Aditya,Singh,Corporate,Village,North,Delhi,497672.0,Clothing,Footwear,3973.0,3.0,0.15,631.1
ORD-000194,20-08-2023,22-08-2023,Same Day,CUST-00390,Isha,Chatterjee,Corporate,Tier 2,North,Delhi,270496.0,Furniture,Chairs,15785.02,5.0,0.0,2401.38
ORD-000195,15-02-2021,18-02-2021,Standard Class,CUST-00514,Kavya,Bose,Corporate,Tier 2,North,Punjab,671932.0,Furniture,Chairs,37498.19,5.0,0.3,8174.35
ORD-000196,10-09-2020,13-09-2020,Second Class,CUST-00594,Krishna,Joshi,SMB,Tier 1,North,Delhi,845542.0,Electronics,Laptops,28834.22,3.0,0.0,4059.54
ORD-000197,19-09-2019,24-09-2019,First Class,CUST-00114,Aarav,Menon,SMB,Tier 2,South,Tamil Nadu,517509.0,Furniture,Chairs,33112.02,5.0,0.5,4843.12
ORD-000198,01-11-2023,06-11-2023,Standard Class,CUST-00122,Aarav,Mukherjee,Corporate,Tier 1,West,Madhya Pradesh,267995.0,Clothing,Womenswear,1790.28,2.0,0.0,148.16
ORD-000199,13-12-2023,17-12-2023,Standard Class,CUST-00081,Ananya,Sharma,Corporate,Tier 1,North,Rajasthan,438468.0,Furniture,Chairs,23316.79,5.0,0.15,4585.89
ORD-000200,03-08-2022,06-08-2022,Same Day,CUST-00143,Ananya,Rao,Corporate,Tier 2,South,Andhra Pradesh,856042.0,Grocery,Beverages,254.32,1.0,0.0,15.33
ORD-000201,06-10-2019,09-10-2019,First Class,CUST-00040,Aarav,Patel,Corporate,Tier 1,South,Kerala,311028.0,Furniture,Furnishings,4632.28,1.0,0.05,931.24
ORD-000202,22-01-2023,26-01-2023,Standard Class,CUST-00026,Aadhya,Menon,Consumer,Tier 1,West,Goa,884199.0,Clothing,Womenswear,3014.3,5.0,0.0,196.72
ORD-000203,04-04-2022,09-04-2022,Same Day,CUST-00153,Myra,Gupta,SMB,Tier 1,East,Odisha,824148.0,Grocery,Beverages,2271.85,4.0,0.2,337.05
ORD-000204,13-04-2022,16-04-2022,Second Class,CUST-00385,Priya,Bose,SMB,Tier 1,East,Jharkhand,816225.0,Electronics,Laptops,73672.08,5.0,0.3,14678.67
ORD-000205,19-04-2020,24-04-2020,Standard Class,CUST-00451,Aadhya,Reddy,Consumer,Village,West,Maharashtra,674014.0,Furniture,Storage,12109.04,2.0,0.0,1443.53
ORD-000206,04-12-2019,07-12-2019,Same Day,CUST-00329,Vihaan,Singh,Consumer,Village,West,Gujarat,488719.0,Furniture,Furnishings,10994.22,2.0,0.5,635.84
ORD-000207,11-12-2022,16-12-2022,Second Class,CUST-00126,Aditya,Das,SMB,Village,East,Bihar,828070.0,Electronics,Mobiles,47858.32,2.0,0.3,6823.72
ORD-000208,25-01-2023,28-01-2023,Second Class,CUST-00389,Ishaan,Menon,Corporate,Tier 1,North,Uttar Pradesh,845629.0,Electronics,Mobiles,23457.88,3.0,0.2,2168.01
ORD-000209,12-09-2021,19-09-2021,Second Class,CUST-00065,Ananya,Nair,SMB,Tier 2,West,Gujarat,593617.0,Furniture,Tables,26798.32,5.0,0.0,6114.08
ORD-000210,04-10-2019,06-10-2019,First Class,CUST-00061,Kavya,Menon,SMB,Tier 2,East,Odisha,367279.0,Furniture,Chairs,13147.95,2.0,0.05,4485.44
ORD-000211,12-07-2020,15-07-2020,Second Class,CUST-00264,Diya,Mukherjee,SMB,Tier 2,East,Bihar,669600.0,Clothing,Womenswear,6538.56,5.0,0.5,1039.06
ORD-000212,17-01-2022,21-01-2022,Same Day,CUST-00312,Myra,Rao,Corporate,Tier 2,East,West Bengal,383375.0,Grocery,Household,901.31,2.0,0.3,45.09
ORD-000213,07-06-2023,10-06-2023,First Class,CUST-00330,Aditya,Joshi,Consumer,Tier 2,South,Karnataka,222052.0,Grocery,Snacks,457.2,2.0,0.15,88.21
ORD-000214,02-04-2019,05-04-2019,First Class,CUST-00480,Kavya,Bose,Corporate,Tier 2,North,Rajasthan,199899.0,Grocery,Snacks,412.9,1.0,0.15,58.93
ORD-000215,23-08-2021,29-08-2021,Standard Class,CUST-00381,Ishaan,Chatterjee,Consumer,Village,South,Tamil Nadu,479532.0,Furniture,Chairs,6128.13,1.0,0.15,896.26
ORD-000216,15-06-2021,19-06-2021,Standard Class,CUST-00415,Myra,Reddy,Corporate,Village,West,Madhya Pradesh,142720.0,Grocery,Staples,999.77,2.0,0.1,204.34
ORD-000217,13-08-2021,18-08-2021,First Class,CUST-00139,Priya,Nair,SMB,Tier 2,North,Punjab,417087.0,Electronics,Accessories,21346.88,2.0,0.05,3497.82
ORD-000218,02-06-2023,09-06-2023,Same Day,CUST-00012,Rohan,Das,SMB,Tier 2,West,Gujarat,671390.0,Clothing,Womenswear,205.76,2.0,0.2,23.3
ORD-000219,29-06-2023,01-07-2023,Same Day,CUST-00561,Kavya,Rao,Corporate,Tier 1,South,Kerala,659538.0,Clothing,Kidswear,4766.81,4.0,0.5,101.77
ORD-000220,26-09-2023,30-09-2023,Same Day,CUST-00485,Sai,Menon,Consumer,Tier 2,East,Jharkhand,585705.0,Electronics,Mobiles,11471.53,2.0,0.0,2569.94
ORD-000221,16-11-2019,23-11-2019,Standard Class,CUST-00059,Ishaan,Iyer,SMB,Tier 1,North,Delhi,744984.0,Grocery,Snacks,350.76,1.0,0.0,-4.73
ORD-000222,08-09-2021,12-09-2021,Second Class,CUST-00448,Kavya,Gupta,Corporate,Tier 1,West,Maharashtra,152811.0,Clothing,Menswear,3441.5,4.0,0.0,451.87
ORD-000223,10-05-2019,12-05-2019,Second Class,CUST-00050,Sai,Joshi,Consumer,Tier 1,West,Madhya Pradesh,245383.0,Clothing,Womenswear,6749.1,5.0,0.1,1050.47
ORD-000224,09-06-2023,11-06-2023,Standard Class,CUST-00092,Isha,Chatterjee,SMB,Tier 2,East,Jharkhand,652089.0,Clothing,Kidswear,5850.24,5.0,0.15,476.27
ORD-000225,02-12-2020,08-12-2020,Standard Class,CUST-00335,Aarav,Verma,Corporate,Tier 1,South,Telangana,624244.0,Electronics,Laptops,69458.35,5.0,0.2,8310.0
ORD-000226,15-04-2021,21-04-2021,Second Class,CUST-00286,Priya,Das,SMB,Tier 1,South,Tamil Nadu,319572.0,Furniture,Tables,18108.98,2.0,0.0,3804.44
ORD-000227,09-05-2019,15-05-2019,First Class,CUST-00010,Aadhya,Patel,Consumer,Tier 2,West,Gujarat,864948.0,Grocery,Snacks,213.57,1.0,0.15,40.42
ORD-000228,13-07-2022,17-07-2022,Same Day,CUST-00533,Aarav,Bose,Consumer,Village,East,Odisha,121889.0,Grocery,Snacks,1097.23,2.0,0.1,225.71
ORD-000229,22-01-2020,29-01-2020,Same Day,CUST-00421,Aadhya,Bose,SMB,Tier 2,North,Rajasthan,785388.0,Grocery,Staples,447.13,1.0,0.5,26.19
ORD-000230,16-03-2019,23-03-2019,Same Day,CUST-00005,Ananya,Patel,Corporate,Tier 1,North,Delhi,563027.0,Grocery,Staples,1742.68,5.0,0.0,212.25
ORD-000231,12-12-2021,16-12-2021,Second Class,CUST-00118,Aditya,Sharma,Corporate,Tier 1,North,Uttar Pradesh,455868.0,Electronics,Cameras,82436.28,5.0,0.0,1379.27
ORD-000232,03-08-2020,06-08-2020,Second Class,CUST-00413,Krishna,Iyer,SMB,Tier 2,North,Delhi,243687.0,Electronics,Cameras,60185.75,4.0,0.0,15107.62
ORD-000233,16-04-2020,22-04-2020,Standard Class,CUST-00528,Kavya,Patel,Corporate,Tier 2,North,Punjab,595741.0,Grocery,Staples,2035.71,5.0,0.1,507.07
ORD-000234,17-03-2019,22-03-2019,Standard Class,CUST-00513,Myra,Reddy,Corporate,Tier 1,East,Bihar,357701.0,Grocery,Snacks,1213.97,4.0,0.0,259.19
ORD-000235,11-09-2023,14-09-2023,Same Day,CUST-00565,Meera,Iyer,Corporate,Village,North,Uttar Pradesh,,Electronics,Accessories,22390.73,1.0,0.0,5104.34
ORD-000236,02-02-2019,03-02-2019,Same Day,CUST-00015,Priya,Iyer,SMB,Tier 2,North,Rajasthan,374724.0,Grocery,Staples,1124.83,4.0,0.15,91.89
ORD-000237,30-11-2019,07-12-2019,Same Day,CUST-00267,Saanvi,Gupta,SMB,Tier 2,South,Karnataka,141561.0,Grocery,Snacks,362.52,1.0,0.15,67.36
ORD-000238,20-07-2022,22-07-2022,First Class,CUST-00572,Reyansh,Menon,Corporate,Tier 1,South,Andhra Pradesh,895605.0,Clothing,Kidswear,5290.25,4.0,0.15,1211.99
ORD-000239,27-02-2021,28-02-2021,Standard Class,CUST-00264,Diya,Mukherjee,SMB,Tier 2,East,Bihar,509633.0,Electronics,Accessories,42158.68,2.0,0.1,2970.92
ORD-000240,18-02-2020,19-02-2020,Second Class,CUST-00102,Diya,Singh,Corporate,Tier 2,East,Bihar,273616.0,Clothing,Footwear,5205.6,5.0,0.15,457.18
ORD-000241,07-08-2022,09-08-2022,Standard Class,CUST-00309,Ishaan,Rao,SMB,Village,South,Andhra Pradesh,708235.0,Electronics,Cameras,34288.91,3.0,0.0,7307.23
ORD-000242,31-08-2020,02-09-2020,Standard Class,CUST-00216,Reyansh,Joshi,Corporate,Tier 1,West,Goa,507543.0,Furniture,Furnishings,23075.27,5.0,0.3,5075.26
ORD-000243,16-11-2020,19-11-2020,Standard Class,CUST-00331,Sai,Verma,Corporate,Tier 1,North,Punjab,397024.0,Grocery,Beverages,2181.73,5.0,0.1,406.26
ORD-000244,09-09-2023,10-09-2023,Standard Class,CUST-00091,Aadhya,Nair,Corporate,Tier 1,South,Karnataka,615004.0,Grocery,Snacks,785.27,2.0,0.0,179.86
ORD-000245,07-12-2019,11-12-2019,Same Day,CUST-00153,Myra,Gupta,SMB,Tier 1,East,Odisha,123865.0,Furniture,Storage,4040.23,1.0,0.05,1011.77
ORD-000246,08-01-2023,14-01-2023,Standard Class,CUST-00499,Reyansh,Bose,Corporate,Tier 2,East,West Bengal,465756.0,Electronics,Accessories,36061.99,2.0,0.0,4024.56
ORD-000247,15-04-2021,20-04-2021,First Class,CUST-00337,Aadhya,Patel,Consumer,Tier 1,South,Telangana,543775.0,Electronics,Cameras,24909.6,2.0,0.05,4938.15
ORD-000248,05-03-2020,08-03-2020,Same Day,CUST-00585,Meera,Bose,SMB,Tier 2,North,Punjab,663699.0,Furniture,Storage,11697.93,4.0,0.0,1144.31
ORD-000249,16-11-2019,23-11-2019,Standard Class,CUST-00127,Ishaan,Iyer,SMB,Tier 1,East,West Bengal,626821.0,Grocery,Snacks,348.24,1.0,0.05,1.68
ORD-000250,07-09-2023,11-09-2023,Same Day,CUST-00544,Vivaan,Mukherjee,Consumer,Tier 1,North,Rajasthan,617200.0,Electronics,Mobiles,9034.41,1.0,0.2,2325.25
ORD-000251,16-03-2020,19-03-2020,Same Day,CUST-00522,Ananya,Bose,SMB,Tier 2,North,Delhi,720663.0,Grocery,Snacks,2218.78,5.0,0.05,262.72
ORD-000252,2022/09/23,24-09-2022,Second Class,CUST-00321,Arjun,Rao,Corporate,Tier 1,North,Uttar Pradesh,119123.0,Electronics,Cameras,21724.96,1.0,0.05,1939.35
ORD-000253,01-02-2022,07-02-2022,Second Class,CUST-00404,Aadhya,Verma,SMB,Village,East,Jharkhand,417978.0,Furniture,Furnishings,17694.55,3.0,0.1,1993.05
ORD-000254,18-04-2023,25-04-2023,Second Class,CUST-00454,Priya,Patel,Corporate,Tier 1,West,Goa,616914.0,Grocery,Snacks,2999.84,5.0,0.0,507.54
ORD-000255,25-01-2021,01-02-2021,Same Day,CUST-00441,Ishaan,Mukherjee,Consumer,Tier 1,North,Punjab,686675.0,Electronics,Accessories,88521.87,4.0,0.1,19218.51
ORD-000256,13-03-2022,16-03-2022,Standard Class,CUST-00409,Diya,Chatterjee,SMB,Tier 2,South,Karnataka,191536.0,Clothing,Footwear,2289.89,4.0,0.2,321.95
ORD-000257,30-03-2019,01-04-2019,First Class,CUST-00061,Kavya,Menon,SMB,Tier 2,East,Odisha,494776.0,Furniture,Furnishings,7717.95,1.0,0.2,635.97
ORD-000258,05-02-2020,06-02-2020,Second Class,CUST-00589,Aarav,Verma,Consumer,Tier 1,North,Uttar Pradesh,375997.0,Furniture,Tables,18121.76,3.0,0.2,4233.67
ORD-000259,08-07-2022,13-07-2022,First Class,CUST-00239,Myra,Menon,Corporate,Tier 2,East,Jharkhand,319390.0,Electronics,Laptops,58676.81,5.0,0.0,7859.13
ORD-000260,10-08-2023,15-08-2023,Second Class,CUST-00397,Arjun,Menon,Corporate,Tier 1,South,Telangana,663112.0,Clothing,Kidswear,3584.84,3.0,0.05,527.2
ORD-000261,11-06-2021,16-06-2021,First Class,CUST-00551,Aadhya,Sharma,Consumer,Tier 1,South,Telangana,732480.0,Electronics,Cameras,17691.12,1.0,0.2,1962.58
ORD-000262,13-05-2019,18-05-2019,First Class,CUST-00404,Aadhya,Verma,SMB,Village,East,Jharkhand,876834.0,Furniture,Furnishings,4653.87,1.0,0.5,734.15
ORD-000263,28-11-2019,05-12-2019,Second Class,CUST-00522,Ananya,Bose,SMB,Tier 2,North,Delhi,598467.0,Furniture,Chairs,13358.55,2.0,0.1,1703.83
ORD-000264,21-06-2023,23-06-2023,Second Class,CUST-00392,Aditya,Singh,Corporate,Village,North,Delhi,444642.0,Grocery,Household,1207.42,4.0,0.0,372.04
ORD-000265,06-09-2019,10-09-2019,Same Day,CUST-00332,Aarav,Mukherjee,SMB,Tier 2,North,Delhi,509748.0,Furniture,Storage,13283.26,3.0,0.2,2724.35
ORD-000266,21-05-2020,27-05-2020,Second Class,CUST-00384,Krishna,Gupta,SMB,Tier 2,East,Odisha,392629.0,Clothing,Kidswear,6668.55,5.0,0.05,1070.44
ORD-000267,07-04-2019,13-04-2019,Standard Class,CUST-00423,Sai,Bose,Consumer,Tier 1,South,Telangana,240679.0,Clothing,Footwear,3163.21,2.0,0.0,1023.42
ORD-000268,08-11-2021,15-11-2021,Second Class,CUST-00001,Vivaan,Chatterjee,Corporate,Tier 2,South,Telangana,779015.0,Furniture,Tables,32885.81,4.0,0.5,3317.96
ORD-000269,30-01-2021,05-02-2021,Second Class,CUST-00409,Diya,Chatterjee,SMB,Tier 2,South,Karnataka,185892.0,Electronics,Accessories,78587.23,5.0,0.0,20400.97
ORD-000270,10-03-2021,15-03-2021,Same Day,CUST-00412,Ananya,Joshi,SMB,Tier 1,North,Punjab,413381.0,Electronics,Mobiles,19155.37,1.0,0.1,1369.55
ORD-000271,28-05-2020,29-05-2020,Same Day,CUST-00596,Arjun,Patel,Consumer,Tier 1,East,Bihar,189091.0,Electronics,Cameras,62480.17,4.0,0.0,12140.61
ORD-000272,11-09-2020,17-09-2020,Second Class,CUST-00525,Ishaan,Reddy,Consumer,Tier 1,North,Haryana,324423.0,Furniture,Furnishings,12706.39,4.0,0.5,1301.83
ORD-000273,19-08-2022,25-08-2022,Standard Class,CUST-00438,Aditya,Reddy,Consumer,Tier 2,South,Karnataka,634867.0,Electronics,Laptops,65731.22,5.0,0.1,11352.34
ORD-000274,25-10-2022,28-10-2022,Standard Class,CUST-00315,Diya,Iyer,Corporate,Tier 2,North,Delhi,750654.0,Grocery,Beverages,1874.06,5.0,0.05,441.32
ORD-000275,24-03-2020,26-03-2020,Second Class,CUST-00283,Diya,Sharma,SMB,Tier 2,South,Karnataka,553542.0,Grocery,Beverages,1398.59,4.0,0.1,345.45
ORD-000276,07-12-2019,11-12-2019,Second Class,CUST-00355,Vivaan,Iyer,Corporate,Tier 1,West,Maharashtra,713974.0,Furniture,Tables,15113.84,4.0,0.05,4074.33
ORD-000277,31-07-2020,03-08-2020,Same Day,CUST-00465,Aditya,Gupta,Corporate,Tier 1,East,West Bengal,289340.0,Furniture,Chairs,47418.42,5.0,0.2,3785.16
ORD-000278,10-12-2021,12-12-2021,Standard Class,CUST-00410,Kavya,Verma,Consumer,Tier 1,South,Karnataka,541079.0,Furniture,Storage,6815.96,1.0,0.0,932.54
ORD-000279,22-07-2019,29-07-2019,Standard Class,CUST-00238,Anika,Rao,Corporate,Tier 1,North,Haryana,391286.0,Grocery,Household,443.85,1.0,0.0,-31.73
ORD-000280,30-07-2023,06-08-2023,First Class,CUST-00327,Reyansh,Chatterjee,SMB,Tier 1,West,Madhya Pradesh,763043.0,Furniture,Chairs,11822.32,2.0,0.15,1137.24
ORD-000281,27-01-2020,31-01-2020,Same Day,CUST-00052,Meera,Verma,SMB,Village,West,Madhya Pradesh,417866.0,Clothing,Kidswear,4047.25,4.0,0.05,666.3
ORD-000282,07-10-2022,09-10-2022,Same Day,CUST-00004,Rohan,Iyer,SMB,Tier 2,West,Goa,838500.0,Furniture,Chairs,18164.86,4.0,0.2,5546.19
ORD-000283,30-09-2022,03-10-2022,Same Day,CUST-00098,Vivaan,Menon,Consumer,Tier 2,West,Madhya Pradesh,492864.0,Furniture,Storage,5063.14,1.0,0.1,875.46
ORD-000284,25-03-2021,29-03-2021,Standard Class,CUST-00574,Aditya,Menon,Corporate,Tier 1,South,Karnataka,226199.0,Grocery,Staples,1656.5,4.0,0.3,150.91
ORD-000285,15-01-2021,21-01-2021,Same Day,CUST-00581,Aditya,Sharma,Corporate,Tier 1,East,Jharkhand,563212.0,Clothing,Menswear,4995.02,3.0,0.1,904.61
ORD-000286,09-02-2020,11-02-2020,First Class,CUST-00305,Vivaan,Nair,SMB,Tier 2,West,Goa,386544.0,Electronics,Mobiles,76649.79,4.0,0.15,9174.22
ORD-000287,03-01-2021,09-01-2021,Standard Class,CUST-00589,Aarav,Verma,Consumer,Tier 1,North,Uttar Pradesh,729452.0,Furniture,Tables,7158.63,1.0,0.3,677.13
ORD-000288,19-05-2022,25-05-2022,Standard Class,CUST-00180,Ishaan,Rao,Consumer,Tier 2,North,Haryana,757717.0,Electronics,Laptops,79063.3,5.0,0.0,-3134.79
ORD-000289,21-12-2020,22-12-2020,Standard Class,CUST-00415,Myra,Reddy,Corporate,Village,West,Madhya Pradesh,624731.0,Furniture,Tables,13364.38,2.0,0.0,2238.73
ORD-000290,25-04-2023,26-04-2023,Standard Class,CUST-00122,Aarav,Mukherjee,Corporate,Tier 1,West,Madhya Pradesh,590846.0,Furniture,Chairs,7707.84,1.0,0.5,678.98
ORD-000291,15-11-2022,22-11-2022,Same Day,CUST-00171,Ishaan,Nair,Consumer,Village,East,Bihar,334699.0,Furniture,Furnishings,13665.81,4.0,0.15,466.01
ORD-000292,19-03-2020,24-03-2020,First Class,CUST-00382,Ananya,Verma,SMB,Tier 1,West,Madhya Pradesh,559741.0,Clothing,Kidswear,6235.37,4.0,0.15,535.53
ORD-000293,04-01-2022,07-01-2022,Same Day,CUST-00556,Rohan,Verma,Consumer,Village,North,Rajasthan,776365.0,Clothing,Footwear,1569.08,2.0,0.0,94.38
ORD-000294,12-05-2021,16-05-2021,Standard Class,CUST-00237,Vivaan,Das,Consumer,Tier 1,North,Rajasthan,145888.0,Grocery,Beverages,1500.3,3.0,0.05,159.63
ORD-000295,10-06-2020,17-06-2020,First Class,CUST-00428,Myra,Patel,Corporate,Tier 2,North,Rajasthan,668132.0,Furniture,Storage,6142.74,1.0,0.0,457.5
ORD-000296,04-02-2020,08-02-2020,Same Day,CUST-00074,Arjun,Mukherjee,SMB,Tier 1,West,Maharashtra,151896.0,Grocery,Staples,559.78,1.0,0.1,55.19
